account_code,parent_code,level,depth,l1_code,l2_code,l3_code,l4_code,l5_code,name_zh_tw,name_en,l1_category,dealer_category,tax_treatment,moea_code,moea_name_zh,is_postable,normal_balance,default_enabled,is_locked,required_dimensions,ai_tags,benchmark_enabled,template_packs,description,display_order
61004,6100,L4_PARENT,4,6,61,6100,61004,,展間/門市費用,,EXPENSE,GENERAL,NORMAL,6100,推銷費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,325
6100401,61004,L5_DETAIL,5,6,61,6100,61004,6100401,展間水電瓦斯,,EXPENSE,GENERAL,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""STORE""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,326
6100402,61004,L5_DETAIL,5,6,61,6100,61004,6100402,展間清潔費,,EXPENSE,GENERAL,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""STORE""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,327
6100403,61004,L5_DETAIL,5,6,61,6100,61004,6100403,展間維護費,,EXPENSE,GENERAL,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""STORE""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,328
61005,6100,L4_PARENT,4,6,61,6100,61005,,試乘車費用,,EXPENSE,VEHICLE_INV,NORMAL,6100,推銷費用,FALSE,D,TRUE,FALSE,[],"{""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,329
6100501,61005,L5_DETAIL,5,6,61,6100,61005,6100501,試乘車－油料,,EXPENSE,VEHICLE_INV,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,330
6100502,61005,L5_DETAIL,5,6,61,6100,61005,6100502,試乘車－折舊,,EXPENSE,VEHICLE_INV,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,331
6100503,61005,L5_DETAIL,5,6,61,6100,61005,6100503,試乘車－保險/牌稅,,EXPENSE,VEHICLE_INV,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]","{""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",,332
61006,6100,L4_PARENT,4,6,61,6100,61006,,保固費用,,EXPENSE,SERVICE,NORMAL,6100,推銷費用,FALSE,D,TRUE,FALSE,[],"{""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,333
6100601,61006,L5_DETAIL,5,6,61,6100,61006,6100601,經銷商自負保固成本,,EXPENSE,SERVICE,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""RO""]","{""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",原廠保固範圍外,334
6100602,61006,L5_DETAIL,5,6,61,6100,61006,6100602,客戶服務補償費,,EXPENSE,SERVICE,NORMAL,6100,推銷費用,TRUE,D,TRUE,FALSE,"[""RO"", ""CUSTOMER""]","{""profit_attribution"": ""service_margin"", ""benchmarkable"": true}",TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",客訴補償,335
62,6,L2_SUBCATEGORY,2,6,62,,,,管理費用,,EXPENSE,GENERAL,NORMAL,,,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,336
6200,62,L3_MOEA,3,6,62,6200,,,管理及總務費用,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 6200,337
62001,6200,L4_PARENT,4,6,62,6200,62001,,薪資－管理職,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,338
6200101,62001,L5_DETAIL,5,6,62,6200,62001,6200101,薪資－管理職,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,339
6200102,62001,L5_DETAIL,5,6,62,6200,62001,6200102,獎金－管理職,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,340
6200103,62001,L5_DETAIL,5,6,62,6200,62001,6200103,勞健保費－雇主負擔,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,341
6200104,62001,L5_DETAIL,5,6,62,6200,62001,6200104,勞退提繳金－雇主負擔,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,342
6200105,62001,L5_DETAIL,5,6,62,6200,62001,6200105,員工伙食費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,343
6200106,62001,L5_DETAIL,5,6,62,6200,62001,6200106,員工教育訓練費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,344
62002,6200,L4_PARENT,4,6,62,6200,62002,,辦公室費用,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,345
6200201,62002,L5_DETAIL,5,6,62,6200,62002,6200201,租金支出,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""STORE""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,346
6200202,62002,L5_DETAIL,5,6,62,6200,62002,6200202,水電瓦斯費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""STORE""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,347
6200203,62002,L5_DETAIL,5,6,62,6200,62002,6200203,電話/網路費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""STORE""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,348
6200204,62002,L5_DETAIL,5,6,62,6200,62002,6200204,文具用品,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,349
6200205,62002,L5_DETAIL,5,6,62,6200,62002,6200205,郵電費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,350
62003,6200,L4_PARENT,4,6,62,6200,62003,,折舊/攤銷,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,351
6200301,62003,L5_DETAIL,5,6,62,6200,62003,6200301,折舊－管理用設備,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,352
6200302,62003,L5_DETAIL,5,6,62,6200,62003,6200302,攤銷－無形資產,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,353
62004,6200,L4_PARENT,4,6,62,6200,62004,,專業服務費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,354
6200401,62004,L5_DETAIL,5,6,62,6200,62004,6200401,會計師/記帳士費,,EXPENSE,GENERAL,WITHHOLDING,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""VENDOR""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,355
6200402,62004,L5_DETAIL,5,6,62,6200,62004,6200402,律師費,,EXPENSE,GENERAL,WITHHOLDING,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""VENDOR""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,356
6200403,62004,L5_DETAIL,5,6,62,6200,62004,6200403,顧問費,,EXPENSE,GENERAL,WITHHOLDING,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""VENDOR""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,357
62005,6200,L4_PARENT,4,6,62,6200,62005,,資訊系統費用,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",★ DealerOS 訂閱費在這裡,358
6200501,62005,L5_DETAIL,5,6,62,6200,62005,6200501,DMS/ERP 軟體訂閱費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",DealerOS 訂閱,359
6200502,62005,L5_DETAIL,5,6,62,6200,62005,6200502,其他軟體訂閱費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",n8n、Supabase 等,360
6200503,62005,L5_DETAIL,5,6,62,6200,62005,6200503,雲端服務費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",Zeabur/AWS,361
62006,6200,L4_PARENT,4,6,62,6200,62006,,稅捐,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,362
6200601,62006,L5_DETAIL,5,6,62,6200,62006,6200601,印花稅,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,363
6200602,62006,L5_DETAIL,5,6,62,6200,62006,6200602,房屋稅/地價稅－自用,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""LOCATION""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,364
6200603,62006,L5_DETAIL,5,6,62,6200,62006,6200603,牌照稅/燃料稅－公司用車,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""VEHICLE"", ""VIN""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,365
62007,6200,L4_PARENT,4,6,62,6200,62007,,保險費－公司險,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,366
6200701,62007,L5_DETAIL,5,6,62,6200,62007,6200701,公共意外險,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""STORE""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,367
6200702,62007,L5_DETAIL,5,6,62,6200,62007,6200702,員工團保,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,368
62008,6200,L4_PARENT,4,6,62,6200,62008,,其他管理費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,369
6200801,62008,L5_DETAIL,5,6,62,6200,62008,6200801,交際費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",稅法上限,370
6200802,62008,L5_DETAIL,5,6,62,6200,62008,6200802,捐贈,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,371
6200803,62008,L5_DETAIL,5,6,62,6200,62008,6200803,呆帳費用,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""CUSTOMER""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,372
6200804,62008,L5_DETAIL,5,6,62,6200,62008,6200804,差旅費,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEPT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,373
6200805,62008,L5_DETAIL,5,6,62,6200,62008,6200805,雜項支出,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,374
6200806,62008,L5_DETAIL,5,6,62,6200,62008,6200806,權利金/加盟金（攤銷）,,EXPENSE,GENERAL,NORMAL,6200,管理及總務費用,TRUE,D,TRUE,FALSE,"[""DEALER""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,375
63,6,L2_SUBCATEGORY,2,6,63,,,,研究發展費用,,EXPENSE,GENERAL,NORMAL,,,FALSE,D,FALSE,TRUE,[],{},FALSE,"[""MIXED""]",,376
6300,63,L3_MOEA,3,6,63,6300,,,研究發展費用,,EXPENSE,GENERAL,NORMAL,6300,研究發展費用,FALSE,D,FALSE,TRUE,[],{},FALSE,"[""MIXED""]",MOEA 6300,377
63001,6300,L4_PARENT,4,6,63,6300,63001,,研究發展費用,,EXPENSE,GENERAL,NORMAL,6300,研究發展費用,FALSE,D,FALSE,FALSE,[],{},FALSE,"[""MIXED""]",,378
6300101,63001,L5_DETAIL,5,6,63,6300,63001,6300101,研究發展費用,,EXPENSE,GENERAL,NORMAL,6300,研究發展費用,TRUE,D,FALSE,FALSE,[],{},FALSE,"[""MIXED""]",,379
7,,L1_CATEGORY,1,7,,,,,營業外收支,,NON_OPERATING,GENERAL,NORMAL,,,FALSE,C,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",L1：營業外,380
71,7,L2_SUBCATEGORY,2,7,71,,,,營業外收入,,NON_OPERATING,GENERAL,NORMAL,,,FALSE,C,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,381
7100,71,L3_MOEA,3,7,71,7100,,,營業外收入,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,FALSE,C,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 7100,382
71001,7100,L4_PARENT,4,7,71,7100,71001,,利息收入,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,FALSE,C,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,383
7100101,71001,L5_DETAIL,5,7,71,7100,71001,7100101,銀行利息收入,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,TRUE,C,TRUE,FALSE,"[""BANK""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,384
71002,7100,L4_PARENT,4,7,71,7100,71002,,投資收益,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,FALSE,C,FALSE,FALSE,[],{},FALSE,"[""MIXED""]",,385
7100201,71002,L5_DETAIL,5,7,71,7100,71002,7100201,股利收入,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,TRUE,C,FALSE,FALSE,[],{},FALSE,"[""MIXED""]",,386
7100202,71002,L5_DETAIL,5,7,71,7100,71002,7100202,金融商品評價利益,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,TRUE,C,FALSE,FALSE,"[""INSTRUMENT""]",{},FALSE,"[""MIXED""]",FVPL,387
71003,7100,L4_PARENT,4,7,71,7100,71003,,處分利益,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,FALSE,C,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,388
7100301,71003,L5_DETAIL,5,7,71,7100,71003,7100301,處分不動產廠房設備利益,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,TRUE,C,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,389
7100302,71003,L5_DETAIL,5,7,71,7100,71003,7100302,兌換利益,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,TRUE,C,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",進口車匯兌,390
71004,7100,L4_PARENT,4,7,71,7100,71004,,其他營業外收入,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,FALSE,C,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,391
7100401,71004,L5_DETAIL,5,7,71,7100,71004,7100401,雜項收入,,NON_OPERATING,GENERAL,NORMAL,7100,營業外收入,TRUE,C,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,392
75,7,L2_SUBCATEGORY,2,7,75,,,,營業外費用,,NON_OPERATING,GENERAL,NORMAL,,,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,393
7500,75,L3_MOEA,3,7,75,7500,,,營業外費用,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 7500,394
75001,7500,L4_PARENT,4,7,75,7500,75001,,利息費用,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,395
7500101,75001,L5_DETAIL,5,7,75,7500,75001,7500101,利息費用－一般借款,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,TRUE,D,TRUE,FALSE,"[""BANK""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,396
7500102,75001,L5_DETAIL,5,7,75,7500,75001,7500102,利息費用－車輛庫存融資,,NON_OPERATING,VEHICLE_INV,NORMAL,7500,營業外費用,TRUE,D,TRUE,FALSE,"[""BANK"", ""VEHICLE""]",{},TRUE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""MOTORCYCLE""]",★ Floor Plan 利息（重要 KPI）,397
7500103,75001,L5_DETAIL,5,7,75,7500,75001,7500103,利息費用－租賃負債,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,TRUE,D,TRUE,FALSE,"[""CONTRACT""]",{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",IFRS 16,398
75002,7500,L4_PARENT,4,7,75,7500,75002,,投資損失,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,FALSE,D,FALSE,FALSE,[],{},FALSE,"[""MIXED""]",,399
7500201,75002,L5_DETAIL,5,7,75,7500,75002,7500201,金融商品評價損失,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,TRUE,D,FALSE,FALSE,"[""INSTRUMENT""]",{},FALSE,"[""MIXED""]",,400
75003,7500,L4_PARENT,4,7,75,7500,75003,,處分損失,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,401
7500301,75003,L5_DETAIL,5,7,75,7500,75003,7500301,處分資產損失,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,402
7500302,75003,L5_DETAIL,5,7,75,7500,75003,7500302,兌換損失,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,403
75004,7500,L4_PARENT,4,7,75,7500,75004,,其他營業外費用,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,404
7500401,75004,L5_DETAIL,5,7,75,7500,75004,7500401,災害損失,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,405
7500402,75004,L5_DETAIL,5,7,75,7500,75004,7500402,其他,,NON_OPERATING,GENERAL,NORMAL,7500,營業外費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,406
8,,L1_CATEGORY,1,8,,,,,所得稅,,TAX,GENERAL,NORMAL,,,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",L1：稅,407
81,8,L2_SUBCATEGORY,2,8,81,,,,所得稅費用,,TAX,GENERAL,NORMAL,,,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,408
8100,81,L3_MOEA,3,8,81,8100,,,所得稅費用,,TAX,GENERAL,NORMAL,8100,所得稅費用,FALSE,D,TRUE,TRUE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",MOEA 8100,409
81001,8100,L4_PARENT,4,8,81,8100,81001,,所得稅費用,,TAX,GENERAL,NORMAL,8100,所得稅費用,FALSE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,410
8100101,81001,L5_DETAIL,5,8,81,8100,81001,8100101,本期所得稅費用,,TAX,GENERAL,NORMAL,8100,所得稅費用,TRUE,D,TRUE,FALSE,[],{},FALSE,"[""NEW_CAR"", ""USED_CAR"", ""MIXED"", ""SERVICE_ONLY"", ""MOTORCYCLE""]",,411
8100102,81001,L5_DETAIL,5,8,81,8100,81001,8100102,遞延所得稅費用,,TAX,GENERAL,NORMAL,8100,所得稅費用,TRUE,D,FALSE,FALSE,[],{},FALSE,"[""MIXED""]",,412
